index,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,month,hour,day,year
3204,2011-12-31 05:00:00,1,0,0,2,14.76,17.425,76,15.0013,December,5,Saturday,2011
3205,2011-12-31 06:00:00,1,0,0,2,16.4,20.455,71,6.0032,December,6,Saturday,2011
3206,2011-12-31 07:00:00,1,0,0,3,15.58,19.695,76,0.0,December,7,Saturday,2011
3207,2011-12-31 08:00:00,1,0,0,1,13.94,16.665,81,8.9981,December,8,Saturday,2011
3208,2011-12-31 09:00:00,1,0,0,1,15.58,19.695,76,0.0,December,9,Saturday,2011
3209,2011-12-31 10:00:00,1,0,0,1,16.4,20.455,76,11.0014,December,10,Saturday,2011
3210,2011-12-31 11:00:00,1,0,0,1,17.22,21.21,71,11.0014,December,11,Saturday,2011
3211,2011-12-31 12:00:00,1,0,0,1,21.32,25.0,39,19.9995,December,12,Saturday,2011
3212,2011-12-31 13:00:00,1,0,0,1,20.5,24.24,42,32.9975,December,13,Saturday,2011
3213,2011-12-31 14:00:00,1,0,0,1,18.86,22.725,51,22.0028,December,14,Saturday,2011
3214,2011-12-31 15:00:00,1,0,0,1,18.86,22.725,47,32.9975,December,15,Saturday,2011
3215,2011-12-31 16:00:00,1,0,0,1,18.04,21.97,51,26.0027,December,16,Saturday,2011
3216,2011-12-31 17:00:00,1,0,0,1,17.22,21.21,54,12.998,December,17,Saturday,2011
3217,2011-12-31 18:00:00,1,0,0,1,17.22,21.21,54,8.9981,December,18,Saturday,2011
3218,2011-12-31 19:00:00,1,0,0,1,17.22,21.21,54,15.0013,December,19,Saturday,2011
3219,2011-12-31 20:00:00,1,0,0,1,17.22,21.21,54,15.0013,December,20,Saturday,2011
3220,2011-12-31 21:00:00,1,0,0,1,16.4,20.455,58,12.998,December,21,Saturday,2011
3221,2011-12-31 22:00:00,1,0,0,1,15.58,19.695,62,8.9981,December,22,Saturday,2011
3222,2011-12-31 23:00:00,1,0,0,1,14.76,18.94,66,0.0,December,23,Saturday,2011
3223,2012-01-20 00:00:00,1,0,1,2,10.66,11.365,48,19.9995,January,0,Friday,2012
3224,2012-01-20 01:00:00,1,0,1,1,10.66,13.635,48,8.9981,January,1,Friday,2012
3225,2012-01-20 02:00:00,1,0,1,1,10.66,13.635,48,8.9981,January,2,Friday,2012
3226,2012-01-20 03:00:00,1,0,1,1,9.84,12.88,52,7.0015,January,3,Friday,2012
3227,2012-01-20 04:00:00,1,0,1,1,9.02,12.12,60,7.0015,January,4,Friday,2012
3228,2012-01-20 05:00:00,1,0,1,1,9.02,12.12,60,7.0015,January,5,Friday,2012
3229,2012-01-20 06:00:00,1,0,1,1,9.84,10.605,60,19.0012,January,6,Friday,2012
3230,2012-01-20 07:00:00,1,0,1,1,9.02,10.605,69,15.0013,January,7,Friday,2012
3231,2012-01-20 08:00:00,1,0,1,1,9.02,10.605,64,16.9979,January,8,Friday,2012
3232,2012-01-20 09:00:00,1,0,1,1,9.02,9.85,47,26.0027,January,9,Friday,2012
3233,2012-01-20 10:00:00,1,0,1,2,9.02,10.605,44,19.0012,January,10,Friday,2012
3234,2012-01-20 11:00:00,1,0,1,2,8.2,9.09,32,23.9994,January,11,Friday,2012
3235,2012-01-20 12:00:00,1,0,1,2,8.2,9.09,34,22.0028,January,12,Friday,2012
3236,2012-01-20 13:00:00,1,0,1,1,9.02,10.605,32,19.9995,January,13,Friday,2012
3237,2012-01-20 14:00:00,1,0,1,2,9.02,10.605,35,19.9995,January,14,Friday,2012
3238,2012-01-20 15:00:00,1,0,1,2,9.02,11.365,35,12.998,January,15,Friday,2012
3239,2012-01-20 16:00:00,1,0,1,2,8.2,10.605,37,11.0014,January,16,Friday,2012
3240,2012-01-20 17:00:00,1,0,1,2,9.02,12.88,32,6.0032,January,17,Friday,2012
3241,2012-01-20 18:00:00,1,0,1,2,8.2,11.365,34,6.0032,January,18,Friday,2012
3242,2012-01-20 19:00:00,1,0,1,2,8.2,11.365,37,7.0015,January,19,Friday,2012
3243,2012-01-20 20:00:00,1,0,1,2,8.2,11.365,34,6.0032,January,20,Friday,2012
3244,2012-01-20 21:00:00,1,0,1,2,8.2,11.365,37,6.0032,January,21,Friday,2012
3245,2012-01-20 22:00:00,1,0,1,2,8.2,9.85,37,15.0013,January,22,Friday,2012
3246,2012-01-20 23:00:00,1,0,1,3,6.56,7.575,64,15.0013,January,23,Friday,2012
3247,2012-01-21 00:00:00,1,0,0,3,6.56,7.575,64,15.0013,January,0,Saturday,2012
3248,2012-01-21 01:00:00,1,0,0,4,5.74,6.82,86,12.998,January,1,Saturday,2012
3249,2012-01-21 02:00:00,1,0,0,3,5.74,10.605,86,0.0,January,2,Saturday,2012
3250,2012-01-21 03:00:00,1,0,0,3,5.74,9.09,93,6.0032,January,3,Saturday,2012
3251,2012-01-21 04:00:00,1,0,0,3,6.56,9.85,86,6.0032,January,4,Saturday,2012
3252,2012-01-21 05:00:00,1,0,0,3,6.56,9.09,86,7.0015,January,5,Saturday,2012
3253,2012-01-21 06:00:00,1,0,0,3,6.56,8.335,93,11.0014,January,6,Saturday,2012
3254,2012-01-21 07:00:00,1,0,0,3,6.56,8.335,93,11.0014,January,7,Saturday,2012
3255,2012-01-21 08:00:00,1,0,0,2,6.56,7.575,93,16.9979,January,8,Saturday,2012
3256,2012-01-21 09:00:00,1,0,0,2,6.56,7.575,93,16.9979,January,9,Saturday,2012
3257,2012-01-21 10:00:00,1,0,0,3,6.56,7.575,93,16.9979,January,10,Saturday,2012
3258,2012-01-21 11:00:00,1,0,0,2,7.38,10.605,86,7.0015,January,11,Saturday,2012
3259,2012-01-21 12:00:00,1,0,0,2,8.2,10.605,80,11.0014,January,12,Saturday,2012
3260,2012-01-21 13:00:00,1,0,0,2,8.2,9.85,80,16.9979,January,13,Saturday,2012
3261,2012-01-21 14:00:00,1,0,0,3,8.2,9.85,80,12.998,January,14,Saturday,2012
3262,2012-01-21 15:00:00,1,0,0,3,8.2,9.85,80,12.998,January,15,Saturday,2012
3263,2012-01-21 16:00:00,1,0,0,2,8.2,9.09,80,19.9995,January,16,Saturday,2012
3264,2012-01-21 17:00:00,1,0,0,2,8.2,9.09,80,26.0027,January,17,Saturday,2012
3265,2012-01-21 18:00:00,1,0,0,2,8.2,9.09,75,26.0027,January,18,Saturday,2012
3266,2012-01-21 19:00:00,1,0,0,2,7.38,7.575,80,26.0027,January,19,Saturday,2012
3267,2012-01-21 20:00:00,1,0,0,2,7.38,8.335,80,19.9995,January,20,Saturday,2012
3268,2012-01-21 21:00:00,1,0,0,1,7.38,7.575,74,22.0028,January,21,Saturday,2012
3269,2012-01-21 22:00:00,1,0,0,2,7.38,8.335,74,19.9995,January,22,Saturday,2012
3270,2012-01-21 23:00:00,1,0,0,2,6.56,7.575,80,16.9979,January,23,Saturday,2012
3271,2012-01-22 00:00:00,1,0,0,1,6.56,6.82,80,19.9995,January,0,Sunday,2012
3272,2012-01-22 01:00:00,1,0,0,2,7.38,8.335,74,19.9995,January,1,Sunday,2012
3273,2012-01-22 02:00:00,1,0,0,2,7.38,8.335,74,19.0012,January,2,Sunday,2012
3274,2012-01-22 03:00:00,1,0,0,2,7.38,8.335,69,19.0012,January,3,Sunday,2012
3275,2012-01-22 04:00:00,1,0,0,3,6.56,6.82,80,19.0012,January,4,Sunday,2012
3276,2012-01-22 05:00:00,1,0,0,3,6.56,7.575,74,15.0013,January,5,Sunday,2012
3277,2012-01-22 06:00:00,1,0,0,2,6.56,7.575,74,15.0013,January,6,Sunday,2012
3278,2012-01-22 07:00:00,1,0,0,2,6.56,7.575,74,15.0013,January,7,Sunday,2012
3279,2012-01-22 08:00:00,1,0,0,2,6.56,7.575,74,15.0013,January,8,Sunday,2012
3280,2012-01-22 09:00:00,1,0,0,2,6.56,7.575,74,15.0013,January,9,Sunday,2012
3281,2012-01-22 10:00:00,1,0,0,2,6.56,6.82,74,19.0012,January,10,Sunday,2012
3282,2012-01-22 11:00:00,1,0,0,3,6.56,7.575,80,16.9979,January,11,Sunday,2012
3283,2012-01-22 12:00:00,1,0,0,2,6.56,7.575,80,15.0013,January,12,Sunday,2012
3284,2012-01-22 13:00:00,1,0,0,2,6.56,9.09,80,8.9981,January,13,Sunday,2012
3285,2012-01-22 14:00:00,1,0,0,2,6.56,8.335,80,11.0014,January,14,Sunday,2012
3286,2012-01-22 15:00:00,1,0,0,2,6.56,7.575,80,12.998,January,15,Sunday,2012
3287,2012-01-22 16:00:00,1,0,0,2,6.56,7.575,80,12.998,January,16,Sunday,2012
3288,2012-01-22 17:00:00,1,0,0,2,6.56,9.09,80,7.0015,January,17,Sunday,2012
3289,2012-01-22 18:00:00,1,0,0,3,6.56,9.09,86,7.0015,January,18,Sunday,2012
3290,2012-01-22 19:00:00,1,0,0,3,6.56,9.09,86,7.0015,January,19,Sunday,2012
3291,2012-01-22 20:00:00,1,0,0,3,6.56,8.335,86,11.0014,January,20,Sunday,2012
3292,2012-01-22 21:00:00,1,0,0,3,6.56,9.09,86,7.0015,January,21,Sunday,2012
3293,2012-01-22 22:00:00,1,0,0,2,6.56,9.85,93,6.0032,January,22,Sunday,2012
3294,2012-01-22 23:00:00,1,0,0,2,6.56,9.09,93,7.0015,January,23,Sunday,2012
3295,2012-01-23 00:00:00,1,0,1,2,7.38,12.12,86,0.0,January,0,Monday,2012
3296,2012-01-23 01:00:00,1,0,1,2,7.38,10.605,86,7.0015,January,1,Monday,2012
3297,2012-01-23 02:00:00,1,0,1,2,7.38,10.605,86,7.0015,January,2,Monday,2012
3298,2012-01-23 03:00:00,1,0,1,2,7.38,12.12,86,0.0,January,3,Monday,2012
3299,2012-01-23 04:00:00,1,0,1,2,8.2,12.88,80,0.0,January,4,Monday,2012
3300,2012-01-23 05:00:00,1,0,1,2,8.2,12.88,86,0.0,January,5,Monday,2012
3301,2012-01-23 06:00:00,1,0,1,2,8.2,12.88,86,0.0,January,6,Monday,2012
3302,2012-01-23 07:00:00,1,0,1,3,8.2,12.88,86,0.0,January,7,Monday,2012
3303,2012-01-23 08:00:00,1,0,1,3,8.2,10.605,86,8.9981,January,8,Monday,2012
3304,2012-01-23 09:00:00,1,0,1,2,8.2,11.365,86,6.0032,January,9,Monday,2012
3305,2012-01-23 10:00:00,1,0,1,2,8.2,12.88,93,0.0,January,10,Monday,2012
3306,2012-01-23 11:00:00,1,0,1,2,8.2,11.365,93,6.0032,January,11,Monday,2012
3307,2012-01-23 12:00:00,1,0,1,2,9.02,13.635,93,0.0,January,12,Monday,2012
3308,2012-01-23 13:00:00,1,0,1,3,9.02,12.88,93,6.0032,January,13,Monday,2012
3309,2012-01-23 14:00:00,1,0,1,3,9.02,11.365,93,12.998,January,14,Monday,2012
3310,2012-01-23 15:00:00,1,0,1,2,9.02,10.605,100,15.0013,January,15,Monday,2012
3311,2012-01-23 16:00:00,1,0,1,2,9.84,12.12,93,11.0014,January,16,Monday,2012
3312,2012-01-23 17:00:00,1,0,1,2,9.84,12.88,96,7.0015,January,17,Monday,2012
3313,2012-01-23 18:00:00,1,0,1,2,9.84,12.12,93,8.9981,January,18,Monday,2012
3314,2012-01-23 19:00:00,1,0,1,2,10.66,12.88,93,11.0014,January,19,Monday,2012
3315,2012-01-23 20:00:00,1,0,1,2,10.66,12.88,100,11.0014,January,20,Monday,2012
3316,2012-01-23 21:00:00,1,0,1,2,10.66,12.12,100,19.0012,January,21,Monday,2012
3317,2012-01-23 22:00:00,1,0,1,2,10.66,12.12,100,19.0012,January,22,Monday,2012
3318,2012-01-23 23:00:00,1,0,1,2,11.48,12.88,93,22.0028,January,23,Monday,2012
3319,2012-01-24 00:00:00,1,0,1,2,12.3,14.395,100,19.0012,January,0,Tuesday,2012
3320,2012-01-24 01:00:00,1,0,1,2,13.12,15.15,93,16.9979,January,1,Tuesday,2012
3321,2012-01-24 02:00:00,1,0,1,2,13.12,15.15,93,15.0013,January,2,Tuesday,2012
3322,2012-01-24 03:00:00,1,0,1,2,13.12,16.665,93,8.9981,January,3,Tuesday,2012
3323,2012-01-24 04:00:00,1,0,1,2,12.3,15.91,100,6.0032,January,4,Tuesday,2012
3324,2012-01-24 05:00:00,1,0,1,2,12.3,15.91,100,6.0032,January,5,Tuesday,2012
3325,2012-01-24 06:00:00,1,0,1,2,13.12,15.91,93,12.998,January,6,Tuesday,2012
3326,2012-01-24 07:00:00,1,0,1,2,13.12,16.665,93,8.9981,January,7,Tuesday,2012
3327,2012-01-24 08:00:00,1,0,1,2,13.12,16.665,93,8.9981,January,8,Tuesday,2012
3328,2012-01-24 09:00:00,1,0,1,2,13.12,16.665,87,6.0032,January,9,Tuesday,2012
3329,2012-01-24 10:00:00,1,0,1,1,13.12,16.665,93,6.0032,January,10,Tuesday,2012
3330,2012-01-24 11:00:00,1,0,1,1,13.94,16.665,87,8.9981,January,11,Tuesday,2012
3331,2012-01-24 12:00:00,1,0,1,1,13.94,16.665,87,11.0014,January,12,Tuesday,2012
3332,2012-01-24 13:00:00,1,0,1,1,13.94,16.665,87,11.0014,January,13,Tuesday,2012
3333,2012-01-24 14:00:00,1,0,1,1,14.76,17.425,81,15.0013,January,14,Tuesday,2012
3334,2012-01-24 15:00:00,1,0,1,2,16.4,20.455,71,11.0014,January,15,Tuesday,2012
3335,2012-01-24 16:00:00,1,0,1,1,16.4,20.455,71,8.9981,January,16,Tuesday,2012
3336,2012-01-24 17:00:00,1,0,1,1,17.22,21.21,67,6.0032,January,17,Tuesday,2012
3337,2012-01-24 18:00:00,1,0,1,1,16.4,20.455,62,6.0032,January,18,Tuesday,2012
3338,2012-01-24 19:00:00,1,0,1,1,18.04,21.97,51,6.0032,January,19,Tuesday,2012
3339,2012-01-24 20:00:00,1,0,1,1,13.12,17.425,76,0.0,January,20,Tuesday,2012
3340,2012-01-24 21:00:00,1,0,1,1,14.76,18.94,71,0.0,January,21,Tuesday,2012
3341,2012-01-24 22:00:00,1,0,1,1,13.12,17.425,81,0.0,January,22,Tuesday,2012
3342,2012-01-24 23:00:00,1,0,1,1,13.12,17.425,76,0.0,January,23,Tuesday,2012
3343,2012-01-25 00:00:00,1,0,1,1,10.66,15.15,93,0.0,January,0,Wednesday,2012
3344,2012-01-25 01:00:00,1,0,1,1,12.3,14.395,70,15.0013,January,1,Wednesday,2012
3345,2012-01-25 02:00:00,1,0,1,1,11.48,13.635,70,12.998,January,2,Wednesday,2012
3346,2012-01-25 03:00:00,1,0,1,1,10.66,12.88,75,12.998,January,3,Wednesday,2012
3347,2012-01-25 04:00:00,1,0,1,1,10.66,12.12,70,19.0012,January,4,Wednesday,2012
3348,2012-01-25 05:00:00,1,0,1,1,10.66,12.12,70,19.0012,January,5,Wednesday,2012
3349,2012-01-25 06:00:00,1,0,1,1,9.84,11.365,73,15.0013,January,6,Wednesday,2012
3350,2012-01-25 07:00:00,1,0,1,1,9.84,11.365,75,15.0013,January,7,Wednesday,2012
3351,2012-01-25 08:00:00,1,0,1,1,9.84,11.365,70,16.9979,January,8,Wednesday,2012
3352,2012-01-25 09:00:00,1,0,1,1,9.84,11.365,70,16.9979,January,9,Wednesday,2012
3353,2012-01-25 10:00:00,1,0,1,2,10.66,11.365,70,22.0028,January,10,Wednesday,2012
3354,2012-01-25 11:00:00,1,0,1,2,12.3,13.635,61,19.9995,January,11,Wednesday,2012
3355,2012-01-25 12:00:00,1,0,1,1,13.12,16.665,53,8.9981,January,12,Wednesday,2012
3356,2012-01-25 13:00:00,1,0,1,1,13.94,16.665,49,8.9981,January,13,Wednesday,2012
3357,2012-01-25 14:00:00,1,0,1,1,13.94,17.425,49,6.0032,January,14,Wednesday,2012
3358,2012-01-25 15:00:00,1,0,1,1,14.76,18.94,46,0.0,January,15,Wednesday,2012
3359,2012-01-25 16:00:00,1,0,1,1,13.94,16.665,53,11.0014,January,16,Wednesday,2012
3360,2012-01-25 17:00:00,1,0,1,1,14.76,17.425,53,11.0014,January,17,Wednesday,2012
3361,2012-01-25 18:00:00,1,0,1,1,13.12,16.665,66,8.9981,January,18,Wednesday,2012
3362,2012-01-25 19:00:00,1,0,1,2,13.94,18.18,53,0.0,January,19,Wednesday,2012
3363,2012-01-25 20:00:00,1,0,1,1,13.12,15.91,61,12.998,January,20,Wednesday,2012
3364,2012-01-25 21:00:00,1,0,1,1,12.3,16.665,65,0.0,January,21,Wednesday,2012
3365,2012-01-25 22:00:00,1,0,1,1,12.3,15.91,65,6.0032,January,22,Wednesday,2012
3366,2012-01-25 23:00:00,1,0,1,2,11.48,15.91,65,0.0,January,23,Wednesday,2012
3367,2012-01-26 00:00:00,1,0,1,2,11.48,14.395,75,7.0015,January,0,Thursday,2012
3368,2012-01-26 01:00:00,1,0,1,2,11.48,15.91,75,0.0,January,1,Thursday,2012
3369,2012-01-26 02:00:00,1,0,1,2,11.48,13.635,75,11.0014,January,2,Thursday,2012
3370,2012-01-26 03:00:00,1,0,1,2,11.48,15.15,75,6.0032,January,3,Thursday,2012
3371,2012-01-26 04:00:00,1,0,1,1,11.48,15.91,75,0.0,January,4,Thursday,2012
3372,2012-01-26 05:00:00,1,0,1,2,12.3,15.91,75,7.0015,January,5,Thursday,2012
3373,2012-01-26 06:00:00,1,0,1,2,11.48,15.91,81,0.0,January,6,Thursday,2012
3374,2012-01-26 07:00:00,1,0,1,2,11.48,15.15,81,6.0032,January,7,Thursday,2012
3375,2012-01-26 08:00:00,1,0,1,2,11.48,15.15,81,6.0032,January,8,Thursday,2012
3376,2012-01-26 09:00:00,1,0,1,2,12.3,16.665,81,0.0,January,9,Thursday,2012
3377,2012-01-26 10:00:00,1,0,1,2,12.3,15.15,81,8.9981,January,10,Thursday,2012
3378,2012-01-26 11:00:00,1,0,1,2,12.3,15.91,87,7.0015,January,11,Thursday,2012
3379,2012-01-26 12:00:00,1,0,1,2,13.94,16.665,81,8.9981,January,12,Thursday,2012
3380,2012-01-26 13:00:00,1,0,1,2,15.58,19.695,71,0.0,January,13,Thursday,2012
3381,2012-01-26 14:00:00,1,0,1,2,16.4,20.455,71,7.0015,January,14,Thursday,2012
3382,2012-01-26 15:00:00,1,0,1,2,17.22,21.21,71,7.0015,January,15,Thursday,2012
3383,2012-01-26 16:00:00,1,0,1,2,16.4,20.455,71,6.0032,January,16,Thursday,2012
3384,2012-01-26 17:00:00,1,0,1,2,17.22,21.21,71,0.0,January,17,Thursday,2012
3385,2012-01-26 18:00:00,1,0,1,2,17.22,21.21,71,0.0,January,18,Thursday,2012
3386,2012-01-26 19:00:00,1,0,1,2,16.4,20.455,76,7.0015,January,19,Thursday,2012
3387,2012-01-26 20:00:00,1,0,1,2,16.4,20.455,82,8.9981,January,20,Thursday,2012
3388,2012-01-26 21:00:00,1,0,1,2,16.4,20.455,76,7.0015,January,21,Thursday,2012
3389,2012-01-26 22:00:00,1,0,1,1,15.58,19.695,82,7.0015,January,22,Thursday,2012
3390,2012-01-26 23:00:00,1,0,1,2,16.4,20.455,82,0.0,January,23,Thursday,2012
3391,2012-01-27 00:00:00,1,0,1,2,16.4,20.455,82,16.9979,January,0,Friday,2012
3392,2012-01-27 01:00:00,1,0,1,2,16.4,20.455,87,15.0013,January,1,Friday,2012
3393,2012-01-27 02:00:00,1,0,1,1,17.22,21.21,94,8.9981,January,2,Friday,2012
3394,2012-01-27 03:00:00,1,0,1,2,17.22,21.21,94,19.0012,January,3,Friday,2012
3395,2012-01-27 04:00:00,1,0,1,2,16.4,20.455,100,19.9995,January,4,Friday,2012
3396,2012-01-27 05:00:00,1,0,1,2,17.22,21.21,94,22.0028,January,5,Friday,2012
3397,2012-01-27 06:00:00,1,0,1,2,17.22,21.21,100,22.0028,January,6,Friday,2012
3398,2012-01-27 07:00:00,1,0,1,2,17.22,21.21,100,19.9995,January,7,Friday,2012
3399,2012-01-27 08:00:00,1,0,1,3,20.5,24.24,88,19.0012,January,8,Friday,2012
3400,2012-01-27 09:00:00,1,0,1,3,20.5,24.24,88,19.0012,January,9,Friday,2012
3401,2012-01-27 10:00:00,1,0,1,3,19.68,23.485,100,11.0014,January,10,Friday,2012
3402,2012-01-27 11:00:00,1,0,1,2,19.68,23.485,94,8.9981,January,11,Friday,2012
3403,2012-01-27 12:00:00,1,0,1,2,20.5,24.24,88,11.0014,January,12,Friday,2012
3404,2012-01-27 13:00:00,1,0,1,1,20.5,24.24,59,31.0009,January,13,Friday,2012
3405,2012-01-27 14:00:00,1,0,1,1,20.5,24.24,55,36.9974,January,14,Friday,2012
3406,2012-01-27 15:00:00,1,0,1,1,19.68,23.485,51,22.0028,January,15,Friday,2012
3407,2012-01-27 16:00:00,1,0,1,1,18.04,21.97,51,36.9974,January,16,Friday,2012
3408,2012-01-27 17:00:00,1,0,1,1,17.22,21.21,50,39.0007,January,17,Friday,2012
3409,2012-01-27 18:00:00,1,0,1,1,16.4,20.455,50,32.9975,January,18,Friday,2012
3410,2012-01-27 19:00:00,1,0,1,1,14.76,16.665,50,26.0027,January,19,Friday,2012
3411,2012-01-27 20:00:00,1,0,1,1,13.94,15.15,53,23.9994,January,20,Friday,2012
3412,2012-01-27 21:00:00,1,0,1,1,13.94,14.395,53,35.0008,January,21,Friday,2012
3413,2012-01-27 22:00:00,1,0,1,1,13.94,15.15,49,26.0027,January,22,Friday,2012
3414,2012-01-27 23:00:00,1,0,1,1,13.12,14.395,49,27.9993,January,23,Friday,2012
3415,2012-01-28 00:00:00,1,0,0,1,12.3,14.395,52,19.0012,January,0,Saturday,2012
3416,2012-01-28 01:00:00,1,0,0,1,12.3,15.15,52,11.0014,January,1,Saturday,2012
3417,2012-01-28 02:00:00,1,0,0,1,10.66,15.15,60,0.0,January,2,Saturday,2012
3418,2012-01-28 03:00:00,1,0,0,1,10.66,14.395,60,6.0032,January,3,Saturday,2012
3419,2012-01-28 04:00:00,1,0,0,1,10.66,12.88,60,11.0014,January,4,Saturday,2012
3420,2012-01-28 05:00:00,1,0,0,1,9.84,12.88,75,6.0032,January,5,Saturday,2012
3421,2012-01-28 06:00:00,1,0,0,1,9.84,14.395,70,0.0,January,6,Saturday,2012
3422,2012-01-28 07:00:00,1,0,0,1,9.02,13.635,75,0.0,January,7,Saturday,2012
3423,2012-01-28 08:00:00,1,0,0,1,8.2,11.365,80,6.0032,January,8,Saturday,2012
3424,2012-01-28 09:00:00,1,0,0,1,9.02,13.635,80,0.0,January,9,Saturday,2012
3425,2012-01-28 10:00:00,1,0,0,1,10.66,13.635,70,8.9981,January,10,Saturday,2012
3426,2012-01-28 11:00:00,1,0,0,1,12.3,15.15,56,8.9981,January,11,Saturday,2012
3427,2012-01-28 12:00:00,1,0,0,1,12.3,14.395,61,19.0012,January,12,Saturday,2012
3428,2012-01-28 13:00:00,1,0,0,1,13.94,15.91,57,16.9979,January,13,Saturday,2012
3429,2012-01-28 14:00:00,1,0,0,1,15.58,19.695,50,26.0027,January,14,Saturday,2012
3430,2012-01-28 15:00:00,1,0,0,1,16.4,20.455,47,22.0028,January,15,Saturday,2012
3431,2012-01-28 16:00:00,1,0,0,1,17.22,21.21,44,23.9994,January,16,Saturday,2012
3432,2012-01-28 17:00:00,1,0,0,1,17.22,21.21,44,26.0027,January,17,Saturday,2012
3433,2012-01-28 18:00:00,1,0,0,1,17.22,21.21,41,15.0013,January,18,Saturday,2012
3434,2012-01-28 19:00:00,1,0,0,2,17.22,21.21,41,36.9974,January,19,Saturday,2012
3435,2012-01-28 20:00:00,1,0,0,1,16.4,20.455,35,26.0027,January,20,Saturday,2012
3436,2012-01-28 21:00:00,1,0,0,1,14.76,16.665,29,23.9994,January,21,Saturday,2012
3437,2012-01-28 22:00:00,1,0,0,1,13.94,16.665,34,12.998,January,22,Saturday,2012
3438,2012-01-28 23:00:00,1,0,0,1,13.12,15.91,31,12.998,January,23,Saturday,2012
3439,2012-01-29 00:00:00,1,0,0,1,12.3,14.395,33,15.0013,January,0,Sunday,2012
3440,2012-01-29 01:00:00,1,0,0,1,12.3,13.635,28,23.9994,January,1,Sunday,2012
3441,2012-01-29 02:00:00,1,0,0,1,11.48,12.88,26,22.0028,January,2,Sunday,2012
3442,2012-01-29 03:00:00,1,0,0,1,10.66,12.88,28,12.998,January,3,Sunday,2012
3443,2012-01-29 04:00:00,1,0,0,1,9.84,12.88,30,0.0,January,4,Sunday,2012
3444,2012-01-29 05:00:00,1,0,0,1,8.2,10.605,51,8.9981,January,5,Sunday,2012
3445,2012-01-29 06:00:00,1,0,0,1,8.2,11.365,40,7.0015,January,6,Sunday,2012
3446,2012-01-29 07:00:00,1,0,0,1,8.2,10.605,37,8.9981,January,7,Sunday,2012
3447,2012-01-29 08:00:00,1,0,0,1,7.38,9.85,40,8.9981,January,8,Sunday,2012
3448,2012-01-29 09:00:00,1,0,0,1,7.38,9.85,43,8.9981,January,9,Sunday,2012
3449,2012-01-29 10:00:00,1,0,0,1,9.84,12.12,35,8.9981,January,10,Sunday,2012
3450,2012-01-29 11:00:00,1,0,0,1,11.48,13.635,28,15.0013,January,11,Sunday,2012
3451,2012-01-29 12:00:00,1,0,0,1,13.12,15.15,26,15.0013,January,12,Sunday,2012
3452,2012-01-29 13:00:00,1,0,0,1,13.12,15.15,26,15.0013,January,13,Sunday,2012
3453,2012-01-29 14:00:00,1,0,0,1,13.12,15.15,26,16.9979,January,14,Sunday,2012
3454,2012-01-29 15:00:00,1,0,0,1,14.76,16.665,25,19.0012,January,15,Sunday,2012
3455,2012-01-29 16:00:00,1,0,0,1,14.76,16.665,21,27.9993,January,16,Sunday,2012
3456,2012-01-29 17:00:00,1,0,0,1,14.76,16.665,21,27.9993,January,17,Sunday,2012
3457,2012-01-29 18:00:00,1,0,0,1,13.94,15.15,23,23.9994,January,18,Sunday,2012
3458,2012-01-29 19:00:00,1,0,0,1,13.12,15.15,29,16.9979,January,19,Sunday,2012
3459,2012-01-29 20:00:00,1,0,0,1,12.3,14.395,39,15.0013,January,20,Sunday,2012
3460,2012-01-29 21:00:00,1,0,0,1,12.3,14.395,33,19.0012,January,21,Sunday,2012
3461,2012-01-29 22:00:00,1,0,0,1,13.12,14.395,26,26.0027,January,22,Sunday,2012
3462,2012-01-29 23:00:00,1,0,0,1,12.3,13.635,33,22.0028,January,23,Sunday,2012
3463,2012-01-30 00:00:00,1,0,1,2,13.12,14.395,26,27.9993,January,0,Monday,2012
3464,2012-01-30 01:00:00,1,0,1,1,10.66,11.365,60,23.9994,January,1,Monday,2012
3465,2012-01-30 02:00:00,1,0,1,1,9.84,10.605,48,23.9994,January,2,Monday,2012
3466,2012-01-30 03:00:00,1,0,1,1,9.84,11.365,48,12.998,January,3,Monday,2012
3467,2012-01-30 04:00:00,1,0,1,1,8.2,10.605,51,8.9981,January,4,Monday,2012
3468,2012-01-30 05:00:00,1,0,1,1,8.2,10.605,51,8.9981,January,5,Monday,2012
3469,2012-01-30 06:00:00,1,0,1,1,9.02,10.605,44,16.9979,January,6,Monday,2012
3470,2012-01-30 07:00:00,1,0,1,1,9.02,10.605,44,19.0012,January,7,Monday,2012
3471,2012-01-30 08:00:00,1,0,1,1,8.2,9.85,47,15.0013,January,8,Monday,2012
3472,2012-01-30 09:00:00,1,0,1,1,8.2,9.85,47,15.0013,January,9,Monday,2012
3473,2012-01-30 10:00:00,1,0,1,1,9.02,10.605,41,19.0012,January,10,Monday,2012
3474,2012-01-30 11:00:00,1,0,1,1,10.66,12.88,38,0.0,January,11,Monday,2012
3475,2012-01-30 12:00:00,1,0,1,1,10.66,11.365,35,26.0027,January,12,Monday,2012
3476,2012-01-30 13:00:00,1,0,1,1,12.3,14.395,31,12.998,January,13,Monday,2012
3477,2012-01-30 14:00:00,1,0,1,1,13.12,16.665,24,8.9981,January,14,Monday,2012
3478,2012-01-30 15:00:00,1,0,1,1,13.12,15.91,24,12.998,January,15,Monday,2012
