index,soleil
2519,37.558084223875625
2520,38.94788056182049
2521,36.57554681086387
2522,30.904783266096484
2523,22.796804399353842
2524,13.077027820242597
2525,2.496536529811801
2526,-9.139992322550171
2527,-20.785683924773178
2528,-32.39596293067065
2529,-43.56786217772286
2530,-53.58783352041211
2531,-60.99425252437682
2532,-63.36518379489336
2533,-59.474207999238004
2534,-51.20168306658333
2535,-40.79510317814127
2536,-29.472168323278456
2537,-17.836453885003408
2538,-6.2533709144701595
2539,5.13119218813579
2540,15.55155555755754
2541,24.879369630736623
2542,32.389926390584115
2543,37.229869310453324
2544,38.60475292084564
2545,36.23977078367241
2546,30.592069976239117
2547,22.511757819021625
2548,12.817407864097147
2549,2.2691723333706246
2550,-9.370599322855384
2551,-21.012435009570346
2552,-32.628272071474754
2553,-43.818055352520275
2554,-53.87158767550299
2555,-61.32113894523204
2556,-63.70416176415755
2557,-59.7677544676073
2558,-51.44173191054761
2559,-41.0010265488484
2560,-29.66182700920378
2561,-18.022799377463066
2562,-6.446353206659656
2563,4.928145601539536
2564,15.320952968415469
2565,24.61789389136249
2566,32.09404511542399
2567,36.903973404158464
2568,38.26493629527455
2569,35.90787832291227
2570,30.283449490991696
2571,22.230887376210482
2572,12.56207760204846
2573,2.047379089579503
2574,-9.596602684346557
2575,-21.234332155853114
2576,-32.85544254594975
2577,-44.06286169291295
2578,-54.14999219394114
2579,-61.64352845347323
2580,-64.03999784570117
2581,-60.0588685102671
2582,-51.68008489655713
2583,-41.206008942943136
2584,-29.85112387059015
2585,-18.209163036242845
2586,-6.639547780892729
2587,4.7252021153041985
2588,15.09037906728692
2589,24.356938341767883
2590,31.799524733278265
2591,36.580522345538746
2592,37.92854872956783
2593,35.57998162163581
2594,29.979031121807928
2595,21.95429818776993
2596,12.311136113873856
2597,1.831332814258095
2598,-9.817914624127331
2599,-21.451289896171925
2600,-33.07738573301922
2601,-44.3021797745927
2602,-54.42292028681999
2603,-61.961278758436194
2604,-64.37258877392635
2605,-60.34749265368308
2606,-51.9167112087329
2607,-41.410024913339
2608,-30.040026872225
2609,-18.39550049104978
2610,-6.832894494624198
2611,4.522466425533263
2612,14.859932832303528
2613,24.0966199699551
2614,31.50649392050969
2615,36.25964410934132
2616,37.59570889871867
2617,35.256192010527826
2618,29.67892195735457
2619,21.68209210270401
2620,12.064678389366367
2621,1.6212021081599657
2622,-10.034452360521332
2623,-21.663228127226937
2624,-33.29401861224604
2625,-44.535913631752486
2626,-54.69024921700825
2627,-62.27424792982685
2628,-64.70182950099299
2629,-60.63356763396055
2630,-52.15157767735789
2631,-41.61304596143717
2632,-30.228500490635437
2633,-18.581763683412028
2634,-7.026329509111849
2635,4.320049260073494
2636,14.629716303235302
2637,23.837058075353156
2638,31.215082728243498
2639,35.941467250003654
2640,37.26653559379254
2641,34.936620517036054
2642,29.383228327280662
2643,21.414369825716765
2644,11.822797887947907
2645,1.4171464821300672
2646,-10.246135068724232
2647,-21.870069016667184
2648,-33.5052607633043
2649,-44.76397007061719
2650,-54.951858306756755
2651,-62.58229365298031
2652,-65.0276143846735
2653,-60.91703536978855
2654,-52.38465261718625
2655,-41.81504473998109
2656,-30.416510069335324
2657,-18.767905268255145
2658,-7.219789663945359
2659,4.118063501113721
2660,14.399830540583617
2661,23.578370599128572
2662,30.925419539334115
2663,35.62611877777389
2664,36.94114673080496
2665,34.621378022279615
2666,29.092056919836114
2667,21.151232728680327
2668,11.585588788826664
2669,1.2193126179371552
2670,-10.452881185122699
2671,-22.071628068335535
2672,-33.71092674758335
2673,-44.98615712074981
2674,-55.20754282512763
2675,-67.49108365356832
2676,-70.65953706308302
2677,-65.97794601069114
2678,-56.65258027240139
2679,-45.625696663519875
2680,-34.04983771382586
2681,-22.413910828147777
2682,-11.017340549093944
2683,0.36287218072349653
2684,10.006474945820695
2685,18.747290648603382
2686,25.673550407278015
2687,30.088018273985423
2688,31.395358096810284
2689,29.388191130253844
2690,24.37842736110919
2691,17.005482053449843
2692,7.96483953254513
2693,-2.4069603177248196
2694,-13.428805612252182
2695,-24.904273118862875
2696,-36.56524824398104
2697,-48.09496545142389
2698,-58.93054487093484
2699,-67.66366678043875
2700,-70.88860363236596
2701,-66.19762190182014
2702,-56.84539437484445
2703,-45.80373184342631
2704,-34.2232306453593
2705,-22.589273541985406
2706,-11.199256150382501
2707,0.20054569538636974
2708,9.80407911033035
2709,18.530902359858015
2710,25.446584540201645
2711,29.85798304445458
2712,31.174128432811692
2713,29.18772584268619
2714,24.205563512669286
2715,16.860904921617173
2716,7.846020896307868
2717,-2.507430091241368
2718,-13.514829915243391
2719,-24.981658662329853
2720,-36.64102122378154
2721,-48.17929649151064
2722,-59.040822701889205
2723,-67.82847015142484
2724,-71.11179370272139
2725,-66.41376192933106
2726,-57.03606368262935
2727,-45.98035929285567
2728,-34.39552400896733
2729,-22.763553171761117
2730,-11.379876336355203
2731,0.04115228722390496
2732,9.604080841377217
2733,18.317726924990104
2734,25.223845541899458
2735,29.633204423185322
2736,30.958961355434987
2737,28.99375055088409
2738,24.039287136424733
2739,16.722833388341364
2740,7.733553723393623
2741,-2.601605256359111
2742,-13.594596529320633
2743,-25.05272576359805
2744,-36.71027442519693
2745,-48.25670568666744
2746,-59.143554690773165
2747,-67.98541480577391
2748,-71.32898005396903
2749,-66.6263002869927
2750,-57.224541592435706
2751,-46.15552553501838
2752,-34.56665117822008
2753,-22.93666901133771
2754,-11.559106875337893
2755,-0.11568086713886205
2756,9.406595457179378
2757,18.10788297476779
2758,25.00544835787925
2759,29.413785867035983
2760,30.749945180577217
2761,28.806339179293982
2762,23.879658544153543
2763,16.591313064730173
2764,7.6274644623524575
2765,-2.689469802819968
2766,-13.6681043721762
2767,-25.1174870472222
2768,-36.773031559703234
2769,-48.32722090927302
2770,-59.23875087405743
2771,-68.13443329714208
2772,-71.54003494238228
2773,-66.83516498308573
2774,-57.41077351390291
2775,-46.329168539373875
2776,-34.73653700189816
2777,-23.108532196849126
2778,-11.736846020956644
2779,-0.8891148912570542
2780,9.21174340930078
2781,17.901492812511805
2782,24.791509755908596
2783,29.199830599290202
2784,30.54716579883142
2785,28.625561001462454
2786,23.726731388681667
2787,16.466381314082458
2788,7.527770176960165
2789,-2.7710180598726133
2790,-13.735363358133403
2791,-25.175966680996705
2792,-36.829328435545605
2793,-48.39088286270628
2794,-59.32643508539325
2795,-68.27547010678967
2796,-71.74482948256644
2797,-67.04027634468443
2798,-57.59469541375468
2799,-46.5012164264067
2800,-34.905096652480616
2801,-23.27904467397441
2802,-11.91298357595766
2803,-1.0734324182267176
2804,9.019651061947865
2805,17.698683202697623
2806,24.582149127410958
2807,28.99144244288731
2808,30.350707546639047
2809,28.451481541918234
2810,23.580553588074157
2811,16.34806820053919
2812,7.434479563796616
2813,-2.846253657700074
2814,-13.796393285613592
2815,-25.2281991736446
2816,-36.87921165993098
2817,-48.44774369734619
2818,-59.40664360621099
2819,-68.40848083337758
2820,-71.94323327759817
2821,-67.24154705140421
2822,-57.77623441701315
2823,-46.67158841873992
2824,-35.07223678470435
2825,-23.44810047669131
2826,-12.087402223942256
2827,-1.2555657295982745
2828,8.830449478954058
2829,17.49958441309446
2830,24.377487921772573
2831,28.78872579790775
2832,30.16065382809079
2833,28.284163845003253
2834,23.441169152113705
2835,16.236398751428112
2836,7.347595555730592
2837,-2.9151866822003973
2838,-13.851220796317332
2839,-25.27422618536884
2840,-36.92273535023234
2841,-48.49786372278186
2842,-59.47942216142377
2843,-68.53343043806228
2844,-72.1351147279993
2845,-67.43888408252829
2846,-57.955311697608415
2847,-46.84019815679301
2848,-35.237859045017636
2849,-23.615589305428184
2850,-12.25998107479789
2851,-1.4353856980072168
2852,8.64427128541265
2853,17.304327528721952
2854,24.17764763219231
2855,28.591784539385483
2856,29.977087089198385
2857,28.123669532566833
2858,23.308620175515703
2859,16.131395671474106
2860,7.26711856731807
2861,-2.977830056396596
2862,-13.899875501931957
2863,-25.31409249536852
2864,-36.959957040599456
2865,-48.54130739772079
2866,-59.54482236245701
2867,-68.65029133481097
2868,-72.3203420675372
2869,-58.131846570568996
2870,-47.00695812602037
2871,-35.40186460202823
2872,-23.781401044029693
2873,-12.43060008274101
2874,-1.6127646939953695
2875,8.461246788831478
2876,17.113041055416964
2877,23.9827470992248
2878,28.4007202446318
2879,29.800088126832
2880,27.97005920233853
2881,23.18294817845247
2882,16.033081405984078
2883,7.193049079828446
2884,-3.0341966065688633
2885,-13.942386825051004
2886,-25.347842719648476
2887,-36.99093437509433
2888,-48.57814013933428
2889,-59.60289895121032
2890,-68.75904214130331
2891,-72.49878476136536
2892,-67.82137528947754
2893,-58.305760064634484
2894,-47.171783372970914
2895,-35.56415785884798
2896,-23.94542940205417
2897,-12.599143567010255
2898,-1.7875799330578905
2899,8.281500893855766
2900,16.925848175929442
2901,23.7929002332246
2902,28.215630513409128
2903,29.629735095134322
2904,27.82339212553355
2905,23.064194406898558
2906,15.941478907167783
2907,7.125388755579603
2908,-3.0842977532561715
2909,-13.978782559531446
2910,-25.375519805785885
2911,-37.015723595909925
2912,-48.60842687507068
2913,-59.65370859690673
2914,-68.85966741900256
2915,-72.67031473969796
2916,-68.00634134742474
2917,-58.47697671865731
2918,-47.33459327252743
2919,-35.724648157797155
2920,-24.10757354661678
2921,-12.765501764931008
2922,-1.959714937455604
2923,8.10515174582573
2924,16.742865512513323
2925,23.60821490953663
2926,28.036608006752
2927,29.46610269688408
2928,27.68372559307322
2929,22.95239932138068
2930,15.85661123955743
2931,7.0641401628798794
2932,-3.1281437708855018
2933,-14.009089094683725
2934,-25.39706126237053
2935,-37.034274684406036
2936,-48.6321293321398
2937,-59.69721560033032
2938,-69.2061768202332
2939,-74.48359211513946
2940,-70.66950020727744
2941,-61.21524262299985
2942,-50.04593480462883
2943,-38.42439481658973
2944,-26.812997859262463
2945,-15.483430502079772
2946,-4.68395333403559
2947,5.4424399090615125
2948,14.115075739625022
2949,21.131913522952402
2950,25.842166996347636
2951,27.692438572333355
2952,26.424467409412127
2953,22.218066386509282
2954,15.588911724839189
2955,7.173722043301636
2956,-2.7250057489515904
2957,-13.393432122842688
2958,-24.642634715181018
2959,-36.219832296205446
2960,-47.86583499989377
2961,-59.17870041056382
2962,-69.14528804204878
2963,-74.48723414959801
2964,-70.74214381596923
2965,-61.310595782107036
2966,-50.14724036418677
2967,-38.52671087310035
2968,-26.914034499194
2969,-15.581389980618393
2970,-4.776809715122431
2971,5.359265184878142
2972,14.04177097827861
2973,21.074587987775452
2974,25.806200115163705
2975,27.681896979932635
2976,26.44014757918336
2977,22.25710412097924
2978,15.64640338174273
2979,7.244123747523821
2980,-2.6438870272925796
2981,-13.305693749958367
2982,-24.55068744850807
2983,-36.12584277459383
2984,-47.77243543373061
2985,-59.09088798572133
2986,-69.077694245071
2987,-74.48229970378449
2988,-70.80809158649832
2989,-61.401150999882965
2990,-50.244495438906846
2991,-38.625148576190014
2992,-27.011059383761328
2993,-15.675007335188681
2994,-4.864844479614623
2995,5.281429740666379
2996,13.974541299161244
2997,21.0240322876989
2998,25.777566056208904
2999,27.678969208838076
3000,26.46335234606794
3001,22.30325511585892
3002,15.710413189264543
3003,7.32037485499672
3004,-2.5574266417100553
3005,-13.213088897468664
3006,-24.45421704611689
3007,-36.02749845011303
3008,-47.67458456146572
3009,-58.9980478748246
3010,-69.00353748295849
3011,-74.46880606739579
3012,-70.86720337409238
3013,-61.48676345897796
3014,-50.33756395396122
3015,-38.719579025240634
3016,-27.10395063125402
3017,-15.764168905099229
3018,-4.947954424453678
3019,5.2090142638829064
3020,13.913457890940094
3021,20.9802970694117
3022,25.75629148830178
3023,27.68365650437815
3024,26.4940574660782
3025,22.356470785671856
3026,15.780871098341688
3027,7.402391134090724
3028,-2.4657284723040545
3029,-13.115732878637514
3030,-24.353347854722273
3031,-35.924931237389586
3032,-47.57242153696657
3033,-58.90032732466585
3034,-68.92296562703355
3035,-74.44678083792901
3036,-70.91933728877338
3037,-61.567281959822076
3038,-50.426303451685335
3039,-38.8098677025187
3040,-27.192581653019193
3041,-15.84875727306717
3042,-5.0260335620874335
3043,5.142101167001334
3044,13.85859278585929
3045,20.943432810925465
3046,25.74240186106608
3047,27.695957756105916
3048,26.532235179968644
3049,22.41669806111252
3050,15.857702003519327
3051,7.490083169952861
3052,-2.3689014925151306
3053,-13.013745653748455
3054,-24.248208226529677
3055,-35.81827625759945
3056,-47.46608779201294
3057,-58.79787500198466
3058,-68.83612890437435
3059,-74.41626086075702
3060,-70.96435202262353
3061,-61.642552016813276
3062,-38.89587788855708
3063,-27.27682453064736
3064,-15.928654514711585
3065,-5.0989761456302425
3066,5.080772045718679
3067,13.81001669149074
3068,20.913488325062136
3069,25.735920781292627
3070,27.715869879692473
3071,26.577855601488757
3072,22.4838816520966
3073,15.940828682051954
3074,7.583359730782015
3075,-2.267055958604851
3076,-12.907247779595533
3077,-24.138926317444124
3078,-35.707667557888634
3079,-47.35572276083942
3080,-58.69083686394937
3081,-68.74317632068023
3082,-74.37729140014828
3083,-71.0021098920728
3084,-50.59021444765555
3085,-38.977474731058976
3086,-27.35655400015135
3087,-16.00374602001245
3088,-5.166680240951135
3089,5.025104630033309
3090,13.767796287315623
3091,20.890508706469237
3092,25.73686879715563
3093,27.743387569008203
3094,26.630887445074695
3095,22.557965626593415
3096,16.030174028082662
3097,7.682130419294483
3098,-2.1603003654184905
3099,-12.79635716187313
3100,-24.025626727817947
3101,-35.59323472248884
3102,-47.24146054932347
3103,-58.579353022343426
3104,-68.64425304047336
3105,-74.32992572800985
3106,-71.03247970396708
3107,-61.776735122925665
3108,-50.66510144380944
3109,-39.054528597488556
3110,-27.43165068944004
3111,-16.07392357554295
3112,-5.22905060947396
3113,4.975170321630334
3114,13.731991953945705
3115,20.87453348478709
3116,25.745262093736148
3117,27.778502616127792
3118,26.691297979710498
3119,22.638893922765206
3120,16.125661996558936
3121,7.786306887183116
3122,-2.0487399852289103
3123,-12.681187480499617
3124,-23.908428880492938
3125,-35.475101259367456
3126,-47.123428388037766
3127,-58.46355633624116
3128,-68.53949921633318
3129,-74.27422501668764
3130,-71.05533868677361
3131,-61.83535417955008
3132,-39.126916793785185
3133,-27.502002731550924
3134,-16.139086872139192
3135,-5.286000106006957
3136,4.931033045602764
3137,13.702656623359713
3138,20.865595602867394
3139,25.76111162408951
3140,27.821203217484175
3141,26.759052517294805
3142,22.726610002611487
3143,16.22721738651462
3144,7.895802691870787
3145,-1.9324769328550655
3146,-12.561848230800743
3147,-23.787447066264402
3148,-35.353384670953425
3149,-47.001746741519554
3150,-58.34357254879957
3151,-68.42905000097494
3152,-74.21025823339765
3153,-71.07057324059143
3154,-61.88813917292743
3155,-50.80006980886337
3156,-39.19452362049747
3157,-27.56750574342498
3158,-16.19914343649014
3159,-5.337449591005812
3160,4.892749429630065
3161,13.679835819585536
3162,20.863721363641492
3163,25.784422919356984
3164,27.8714736177029
3165,26.834113890923778
3166,22.821056191967806
3167,16.33476507700103
3168,8.010532448211963
3169,-1.8116110564177992
3170,-12.438445655091796
3171,-23.66279140485458
3172,-35.22819743460783
3173,-46.87653028603527
3174,-58.21952119050831
3175,-68.31303606838819
3176,-74.13810179032565
3177,-71.07807879916712
3178,-61.934958088120794
3179,-50.85990215911804
3180,-39.25723942406832
3181,-27.62806183616327
3182,-16.254007634032313
3183,-5.383326957270261
3184,4.860369785670714
3185,13.663568451447716
3186,20.868931038436767
3187,25.815196445230143
3188,27.92929416314197
3189,26.91644219815214
3190,22.922173153201154
3191,16.448229292969984
3192,8.130410942940909
3193,-1.6862409117009676
3194,-12.311083782714594
3195,-23.534568925901066
3196,-35.09964809653395
3197,-46.747888977795746
3198,-58.09151652759222
3199,-68.1915840953543
3200,-74.05783893138259
3201,-71.07775934792447
3202,-61.97568371265864
3203,-50.91447551123498
3204,-39.31495942652181
3205,-27.683578422101085
3206,-16.303599484692345
3207,-5.423565980522018
3208,4.833939254291482
3209,13.65388778429801
3210,20.881239668084532
3211,25.853428167150675
3212,27.994641581150997
3213,27.0059947842519
3214,23.029899606975306
3215,16.567533122694414
3216,8.255352501771064
3217,-1.5564644819634574
3218,-12.179865210502616
3219,-23.402781180250717
3220,-34.96773691292984
3221,-46.61582418264889
3222,-57.95956924217804
3223,-64.78257434201456
3224,-70.91244456220794
3225,-69.35393961869806
3226,-61.352336658573144
3227,-50.75029172481841
3228,-39.28866002695973
3229,-27.625155500896874
3230,-16.099566815916724
3231,-4.978546519712728
3232,5.595306849041304
3233,14.859398181674406
3234,22.60793130036395
3235,28.148407492994124
3236,30.82106579808527
3237,30.22710685135539
3238,26.460631131706315
3239,20.04876106246605
3240,11.677018558787944
3241,2.103748974757436
3242,-8.896915036912826
3243,-20.189966810102753
3244,-31.78979950660411
3245,-43.41566389050276
3246,-54.650519122339425
3247,-64.56964735498026
3248,-70.68703380326369
3249,-69.1820414590798
3250,-61.24372987777313
3251,-50.673449209421676
3252,-39.22331550501775
3253,-27.559879120952537
3254,-16.02679608521189
3255,-4.892218364843042
3256,5.698576984935234
3257,14.988801752135624
3258,22.766239212698775
3259,28.336496229351393
3260,31.034088729931135
3261,30.454248261970122
3262,26.68948017240013
3263,20.27032637889459
3264,11.8867373650926
3265,2.290033755301712
3266,-8.707164889394377
3267,-20.007195679548552
3268,-31.61004073776082
3269,-43.233234005752536
3270,-54.456769940872086
3271,-64.35323938464202
3272,-70.45603248330923
3273,-69.00235280943502
3274,-61.12745876641149
3275,-50.58966261211262
3276,-39.15151615237862
3277,-27.48840172309072
3278,-15.947912910185915
3279,-4.79975063513864
3280,5.808029295762313
3281,15.124590545129749
3282,22.931082056327245
3283,28.53113925162026
3284,31.2533996912454
3285,30.687025754008914
3286,26.923023923336885
3287,20.495588613833224
3288,12.099298486368404
3289,2.4793253842682934
3290,-8.515739097269622
3291,-19.82300823825571
3292,-31.42890582934497
3293,-43.04919945202271
3294,-54.2608056575835
3295,-64.13342855847607
3296,-70.2195669772057
3297,-68.81496554654345
3298,-61.0035168189605
3299,-50.498895468435364
3300,-39.07322630764852
3301,-27.410698140776024
3302,-15.862906241047073
3303,-4.701148190063707
3304,5.9236507023980565
3305,15.266726679913424
3306,23.102404410849903
3307,28.732264712207886
3308,31.47890983737082
3309,30.925332207242192
3310,27.161139561544342
3311,20.724417014095376
3312,12.31457179743118
3313,2.671443271811052
3314,-8.32275019275307
3315,-19.637504038057507
3316,-31.24648044486734
3317,-42.86363241294847
3318,-54.06268933280182
3319,-63.91028750591572
3320,-69.97776047618689
3321,-68.61997881429453
3322,-60.871908090646485
3323,-50.40112065554583
3324,-38.98841870263866
3325,-27.3267509989909
3326,-15.771772336596298
3327,-4.596422694109732
3328,6.045421834504769
3329,15.415166930936334
3330,23.28014660039261
3331,28.93979787446633
3332,31.71052893057531
3333,31.169060544006708
3334,27.403705675634377
3335,20.956683580247173
3336,12.532431109050973
3337,2.8662136126657027
3338,-8.128304731830706
3339,-19.45077603114946
3340,-31.062843228791742
3341,-42.67659786742721
3342,-53.86247700857621
3343,-63.68388271948869
3344,-69.7307327958976
3345,-68.41749913860365
3346,-60.732648090408006
3347,-50.29632152389395
3348,-38.89707559959842
3349,-27.23655179510334
3350,-15.67451577030156
3351,-4.485593537947087
3352,6.173316146385772
3353,15.569861995874781
3354,23.46424408381132
3355,29.153660649329748
3356,31.948165046741117
3357,31.41810360552179
3358,27.65060228328745
3359,21.192263179972887
3360,12.7527543359554
3361,3.0634702070681783
3362,-7.932503171158428
3363,-19.262910505289188
3364,-30.87806582327491
3365,-42.48815371046029
3366,-53.660217965939594
3367,-63.4542749538871
3368,-69.4786006141833
3369,-68.2076400563882
3370,-60.585763690660144
3371,-50.184491898443156
3372,-38.79918875963324
3373,-27.14010082079746
3374,-15.5711493168688
3375,-4.368687707949246
3376,6.307299976885941
3377,15.730756584211246
3378,23.65462748611675
3379,29.37377153501579
3380,32.19172440003977
3381,31.672353854658105
3382,27.90171042496714
3383,21.43103305161578
3384,12.97542292969762
3385,3.2630542514935454
3386,-7.735440601732857
3387,-19.07398788731557
3388,-30.692213737897994
3389,-42.298351687450655
3390,-53.45595570762386
3391,-63.22152015830205
3392,-69.22147783219589
3393,-67.99052132580648
3394,-60.43129232473782
3395,-50.06563530753434
3396,-38.69475863897404
3397,-27.037406332808484
3398,-15.46169311773023
3399,-4.245738974868386
3400,6.447333232698483
3401,15.89779005997636
3402,23.851223091770596
3403,29.600045902612727
3404,32.441111376498725
3405,31.931703145561332
3406,28.156911701210348
3407,21.672872162739896
3408,13.200321112662975
3409,3.4648137089913664
3410,-7.537207719752536
3411,-18.884083781684616
3412,-30.50534743943678
3413,-42.1072385152202
3414,-53.2497290730201
3415,-62.985670444021885
3416,-68.95947585915346
3417,-67.766267957167
3418,-60.26928093018951
3419,-49.93976396589373
3420,-38.58379336205359
3421,-26.92848352118191
3422,-15.346173665851547
3423,-4.116786917916016
3424,6.593370235064616
3425,16.070897231200284
3426,24.053953481007827
3427,29.832396421059446
3428,32.69622870422629
3429,32.196042628935636
3430,28.416087946969064
3431,21.91766070793625
3432,13.42733525382946
3433,3.668602676589377
3434,-7.337891634351799
3435,-18.69326983107686
3436,-30.317523250560402
3437,-41.91485680221369
3438,-53.04157314225428
3439,-62.74677485085385
3440,-68.69270379684103
3441,-67.53500930462948
3442,-60.09978499981592
3443,-49.806897905941774
3444,-38.46630786312257
3445,-26.81335365720341
3446,-15.22462297056586
3447,-3.981876125354309
3448,6.745360413715576
3449,16.250008997767146
3450,24.26273806040966
3451,30.07073342951978
3452,32.956977634494365
3453,32.4652627339292
3454,28.679121042128738
3455,22.165279792065824
3456,13.65635346360221
3457,3.8742808828595003
3458,-7.137576416376107
3459,-18.501614310910004
3460,-30.12879397743762
3461,-41.72124569676132
3462,-52.83151988359364
3463,-62.50487990690472
3464,-68.42126858454563
3465,-67.29687833015142
3466,-59.92286785599715
3467,-49.66706436311697
3468,-38.34232329737964
3469,-26.692043511835884
3470,-15.097077988220123
3471,-3.8410556465403003
3472,6.903248784284489
3473,16.43505279662404
3474,24.47749342896619
3475,30.31496519584477
3476,33.22325807297589
3477,32.739253167188785
3478,28.9458927979972
3479,22.415611233634834
3480,13.887265339974308
3481,4.081713288153365
3482,-6.936343457430522
3483,-18.309182526853753
3484,-29.939209342009118
3485,-41.52644134763875
3486,-52.61959862817972
3487,-62.26003005589873
3488,-68.14527513391185
3489,-67.0520110115015
3490,-59.73860009303378
3491,-49.52029734311486
3492,-38.21186663718672
3493,-26.564584958684822
3494,-14.963580230964073
3495,-3.6943786152897102
3496,7.0669762801815414
3497,16.625952914321616
3498,24.698133639558506
3499,30.564998109018337
3500,33.49496868861666
3501,33.017902935147944
3502,29.216284908734966
3503,22.668537464969702
3504,14.119961830102996
3505,4.290769766386526
3506,-6.734271691827304
3507,-18.11593717550606
3508,-29.748715418651923
3509,-41.33037852590869
3510,-52.40574494588314
3511,-56.794475231796426
3512,-61.811974005032354
3513,-60.960925999896894
3514,-54.67051136646682
3515,-34.33514685899642
3516,-22.817947802413663
3517,-11.147450478348865
3518,0.7802029873751695
3519,11.44154937108617
3520,21.53028576241444
3521,30.193608566077884
3522,36.626089637749565
3523,39.9071570008761
3524,39.3985328427899
3525,35.208979402070824
3526,28.105202168424714
3527,19.00188357484526
3528,8.657677235181367
3529,-2.6087313825994802
3530,-14.168931316467091
3531,-25.813249432166575
3532,-37.19152746625553
3533,-47.7632422104163
3534,-56.49525109387619
3535,-61.461456464300085
3536,-60.60794218927
3537,-44.96284644882073
3538,-34.08459874145547
3539,-22.577282069444898
3540,-10.906176148366985
3541,1.000825824004729
3542,11.707519142444752
3543,21.8215033229176
3544,30.5139273103137
3545,36.973586669536694
3546,40.268101046989536
3547,39.74916026163771
3548,35.52908713722275
3549,28.387918795801536
3550,19.250637131083554
3551,8.87897685896008
3552,-2.401996631110022
3553,-13.969811590189718
3554,-25.61145374159267
3555,-36.97426004180814
3556,-47.51350187321637
3557,-56.19389038137274
3558,-61.10840039979726
3559,-60.251418151463255
3560,-54.040792020910786
3561,-44.68409427921778
3562,-33.829400711990885
3563,-22.33225556523143
3564,-10.660825640002034
3565,1.2277876149072855
3566,11.977179922259117
3567,22.116254166693437
3568,30.837712463137343
3569,37.3244465569236
3570,40.63201503653064
3571,40.1018977952959
3572,35.85025166274601
3573,28.670867205479993
3574,19.49916879742172
3575,9.099981100429007
3576,-2.19559009714067
3577,-13.770778971930179
3578,-25.409347094418397
3579,-36.75613174711521
3580,-47.26224395546597
3581,-55.890446002717
3582,-60.7529002794961
3583,-59.89149704640516
3584,-53.719209663873855
3585,-44.40064714214586
3586,-33.569672488196474
3587,-22.08298171511
3588,-10.411511881723795
3589,1.4608604451429423
3590,12.250410836011945
3591,22.41441416128387
3592,31.164838381563534
3593,37.67854590035775
3594,40.99877734916912
3595,40.456621661409
3596,36.1723528903729
3597,28.953943238599518
3598,19.747396336117895
3599,9.320624391106744
3600,-1.989553160012829
3601,-13.571860369464547
3602,-25.206946805147933
3603,-36.53715730201201
3604,-47.00949266490409
3605,-55.5849698709808
3606,-60.395049450133676
3607,-59.528321130688155
3608,-53.39335159580886
3609,-44.11264300800663
3610,-33.305537712128036
3611,-21.829577740522556
3612,-10.158351268757617
3613,1.699767217985996
3614,12.527088320842378
3615,22.715857027956243
3616,31.49517792375001
3617,38.03576066495965
3618,41.36826670025223
3619,40.81320929130418
3620,36.49527292192708
3621,29.2370458534686
3622,19.995241165247872
3623,9.540845287928253
3624,-1.7839236284729187
3625,-13.37307952457599
3626,-25.004267604806962
3627,-36.31734961149165
3628,-46.75527128921341
3629,-55.2775135283535
3630,-60.03494045735706
3631,-59.16203160370209
3632,-53.06337381725146
3633,-43.820222551509346
3634,-33.037123167379534
3635,-21.57216388982209
3636,-9.901462924073009
3637,1.9442077971046003
3638,12.807086762557885
3639,23.02045487705835
3640,31.82860284889922
3641,38.39596640365729
3642,41.74036215475488
3643,41.17153913168529
3644,36.818895679688524
3645,29.52007662545088
3646,20.242627759971196
3647,9.760585781286679
3648,-1.5787364582071441
3649,-13.174457751450579
3650,-24.801322382840908
3651,-36.0967204887706
3652,-46.49960284958111
3653,-54.96812864294153
3654,-59.67266528969528
3655,-58.79276847911387
3656,-52.729432856559576
3657,-43.52352851973822
3658,-32.764558137205334
3659,-21.310862817306326
3660,-9.640968108686854
3661,2.1938756381432736
3662,13.090278991714264
3663,23.328078619758834
3664,32.16498412571753
3665,38.759038437093835
3666,42.11494315849884
3667,41.5314905280793
3668,37.143106675834616
3669,29.802939430985774
3670,20.489483267254094
3671,9.979790834183419
3672,-1.3740242222852093
3673,-12.976014425036318
3674,-24.598122677326707
3675,-35.87528112501017
3676,-46.24251051596875
3677,-54.65686731224196
3678,-59.308315531437614
3679,-58.42067050773928
3680,-52.3916854164875
3681,-43.22270529007552
3682,-32.487973970217794
3683,-21.045799173549884
3684,-9.376989840769713
3685,2.448467809490002
3686,13.376536602900158
3687,23.638598228892686
3688,32.50419212536867
3689,39.124851967293864
3690,42.49188956816212
3691,41.89294367346839
3692,37.467792901933954
3693,30.085540286742216
3694,20.735737298073676
3695,10.198408114527114
3696,-1.169817383240649
3697,-12.777767268283258
3698,-24.39467896825514
3699,-35.653042374973346
3700,-45.98401785731542
3701,-54.34378223785055
3702,-58.941982461041185
3703,-58.0458751485564
3704,-52.050288137046294
3705,-42.91789856771701
3706,-32.20750378914268
3707,-20.777099339701664
3708,-9.109652654066211
3709,2.707690617220284
3710,13.66573015043775
3711,23.951882894671943
3712,32.84609673476699
3713,39.49328214644862
3714,42.871081675345316
3715,42.25577959338926
3716,37.792842789773594
3717,30.367787284030655
3718,20.981321826831643
3719,10.41638784112293
3720,-0.9661444474125527
3721,-12.579732519145608
3722,-24.191000848427084
